,bigrams,count
22266,"('orbit', 'back')",1
22267,"('back', 'jess')",1
22268,"('jess', 'xxxlost')",1
22269,"('xxxlost', 'pound')",1
22270,"('pound', 'since')",1
22271,"('since', 'doc')",1
22272,"('doc', 'visit')",1
22273,"('visit', 'last')",1
22274,"('week', 'wood')",1
22275,"('wood', 'wood')",1
22276,"('wood', 'gonna')",1
22277,"('gonna', 'celebrate')",1
22278,"('celebrate', 'stuffing')",1
22279,"('stuffing', 'facecoming')",1
22280,"('facecoming', 'back')",1
22281,"('back', 'dinner')",1
22282,"('dinner', 'rite')",1
22283,"('rite', 'dad')",1
22284,"('dad', 'ask')",1
22285,"('ask', 'confirmmaster')",1
22286,"('confirmmaster', 'buy')",1
22287,"('buy', 'saleahhhhjust')",1
22288,"('saleahhhhjust', 'woken')",1
22289,"('woken', 'bad')",1
22290,"('bad', 'dream')",1
22291,"('dream', 'done')",1
22292,"('right', 'didst')",1
22293,"('anything', 'comedy')",1
22294,"('comedy', 'night')",1
22295,"('night', 'guessvicki')",1
22296,"('guessvicki', 'got')",1
22297,"('got', 'call')",1
22298,"('call', 'numbercall')",1
22299,"('numbercall', 'lunchmean')",1
22300,"('lunchmean', 'left')",1
22301,"('left', 'early')",1
22302,"('early', 'check')",1
22303,"('check', 'workingwant')",1
22304,"('workingwant', 'list')",1
22305,"('list', 'dadobit')",1
22306,"('dadobit', 'smile')",1
22307,"('forever', 'girlfriendyupwant')",1
22308,"('girlfriendyupwant', 'see')",1
22309,"('see', 'pretty')",1
22310,"('pretty', 'pussypeople')",1
22311,"('pussypeople', 'game')",1
22312,"('game', 'mall')",1
22313,"('mall', 'kaylafuture')",1
22314,"('kaylafuture', 'planned')",1
22315,"('planned', 'tomorrow')",1
22316,"('tomorrow', 'result')",1
22317,"('result', 'today')",1
22318,"('today', 'best')",1
22319,"('best', 'present')",1
22320,"('present', 'enjoy')",1
22321,"('enjoy', 'futurewant')",1
22322,"('futurewant', 'morrow')",1
22323,"('morrow', 'got')",1
22324,"('got', 'dear')",1
22325,"('dear', 'didst')",1
22326,"('didst', 'say')",1
22327,"('say', 'timesupposed')",1
22328,"('timesupposed', 'meet')",1
22329,"('meet', 'discus')",1
22330,"('discus', 'trip')",1
22331,"('trip', 'thought')",1
22332,"('thought', 'hui')",1
22333,"('hui', 'told')",1
22334,"('told', 'afternoon')",1
22335,"('afternoon', 'thought')",1
22336,"('thought', 'lessonhey')",1
22337,"('lessonhey', 'come')",1
22338,"('come', 'online')",1
22339,"('online', 'use')",1
22340,"('use', 'manfine')",1
22341,"('manfine', 'hope')",1
22342,"('good', 'take')",1
22343,"('take', 'careoops')",1
22344,"('careoops', 'shower')",1
22345,"('shower', 'called')",1
22346,"('called', 'hey')",1
22347,"('hey', 'parking')",1
22348,"('parking', 'garage')",1
22349,"('garage', 'collapsed')",1
22350,"('collapsed', 'university')",1
22351,"('university', 'hospital')",1
22352,"('hospital', 'see')",1
22353,"('see', 'crazy')",1
22354,"('crazy', 'stuff')",1
22355,"('like', 'happenpoor')",1
22356,"('happenpoor', 'thing')",1
22357,"('thing', 'dun')",1
22358,"('eat', 'bathe')",1
22359,"('bathe', 'alreadyyear')",1
22360,"('alreadyyear', 'tot')",1
22361,"('tot', 'knew')",1
22362,"('knew', 'dis')",1
22363,"('dis', 'would')",1
22364,"('would', 'happen')",1
22365,"('happen', 'long')",1
22366,"('ago', 'alreadygorgeous')",1
22367,"('alreadygorgeous', 'keep')",1
22368,"('keep', 'pix')",1
22369,"('pix', 'cumming')",1
22370,"('cumming', 'thankboy')",1
22371,"('thankboy', 'late')",1
22372,"('power', 'friendshipjade')",1
22373,"('friendshipjade', 'paul')",1
22374,"('paul', 'text')",1
22375,"('text', 'remember')",1
22376,"('remember', 'armed')",1
22377,"('armed', 'want')",1
22378,"('talk', 'textspending')",1
22379,"('textspending', 'new')",1
22380,"('year', 'brother')",1
22381,"('brother', 'family')",1
22382,"('family', 'let')",1
22383,"('let', 'plan')",1
22384,"('plan', 'meet')",1
22385,"('meet', 'next')",1
22386,"('week', 'ready')",1
22387,"('ready', 'spoiledtodaysaid')",1
22388,"('spoiledtodaysaid', 'okay')",1
22389,"('okay', 'sorryslept')",1
22390,"('sorryslept', 'think')",1
22391,"('think', 'time')",1
22392,"('time', 'list')",1
22393,"('list', 'dangerousnetworking')",1
22394,"('dangerousnetworking', 'jobdone')",1
22395,"('jobdone', 'let')",1
22396,"('let', 'studying')",1
22397,"('studying', 'stress')",1
22398,"('stress', 'larkeep')",1
22399,"('larkeep', 'busyrushing')",1
22400,"('busyrushing', 'working')",1
22401,"('working', 'school')",1
22402,"('school', 'rush')",1
22403,"('rush', 'hungrychanneltelling')",1
22404,"('hungrychanneltelling', 'could')",1
22405,"('could', 'real')",1
22406,"('valentine', 'never')",1
22407,"('pick', 'nothingmade')",1
22408,"('nothingmade', 'eta')",1
22409,"('eta', 'taunton')",1
22410,"('taunton', '<num>')",1
22411,"('<num>', 'planned')",1
22412,"('planned', 'hope')",1
22413,"('hope', ""that's"")",1
22414,"(""that's"", 'still')",1
22415,"('still', 'okay')",1
22416,"('okay', 'good')",1
22417,"('see', 'xxxhungry')",1
22418,"('xxxhungry', 'buy')",1
22419,"('buy', 'smith')",1
22420,"('smith', 'homehey')",1
22421,"('homehey', 'kate')",1
22422,"('kate', 'hope')",1
22423,"('hope', 'give')",1
22424,"('give', 'lunch')",1
22425,"('lunch', 'somewhere')",1
22426,"('somewhere', 'drink')",1
22427,"('drink', 'town')",1
22428,"('town', 'watershed')",1
22429,"('watershed', 'bit')",1
22430,"('bit', 'pal')",1
22431,"('pal', 'formwork')",1
22432,"('formwork', 'love')",1
22433,"('love', 'peterdrive')",1
22434,"('peterdrive', 'read')",1
22435,"('read', 'need')",1
22436,"('need', 'writelooked')",1
22437,"('writelooked', 'addie')",1
22438,"('back', 'monday')",1
22439,"('monday', 'suckhappy')",1
22440,"('suckhappy', 'new')",1
22441,"('year', 'hope')",1
22442,"('good', 'semesteresplanade')",1
22443,"('semesteresplanade', 'elsetalkmph')",1
22444,"('elsetalkmph', 'head')",1
22445,"('head', 'big')",1
22446,"('big', 'balletwell')",1
22447,"('balletwell', 'like')",1
22448,"('like', 'actually')",1
22449,"('actually', 'called')",1
22450,"('called', 'someone')",1
22451,"('someone', 'unto')",1
22452,"('unto', 'would')",1
22453,"('would', 'worsenope')",1
22454,"('worsenope', 'since')",1
22455,"('since', 'ago')",1
22456,"('ago', 'travelled')",1
22457,"('travelled', 'forgotten')",1
22458,"('forgotten', 'guystill')",1
22459,"('guystill', 'around')",1
22460,"('around', 'looking')",1
22461,"('pick', 'latersomeone')",1
22462,"('latersomeone', 'year')",1
22463,"('year', 'list')",1
22464,"('list', 'toyota')",1
22465,"('toyota', 'camry')",1
22466,"('camry', 'like')",1
22467,"('like', 'olayiwola')",1
22468,"('olayiwola', 'mileage')",1
22469,"('mileage', 'list')",1
22470,"('list', 'kit')",1
22471,"('kit', 'clean')",1
22472,"('clean', 'need')",1
22473,"('sell', 'raise')",1
22474,"('raise', 'dough')",1
22475,"('dough', 'soon')",1
22476,"('soon', 'landing')",1
22477,"('landing', 'sell')",1
22478,"('sell', 'holly')",1
22479,"('holly', 'backguess')",1
22480,"('backguess', 'pub')",1
22481,"('pub', 'happy')",1
22482,"('happy', 'pig')",1
22483,"('pig', 'clover')",1
22484,"('clover', 'whatever')",1
22485,"('whatever', 'sayingill')",1
22486,"('sayingill', 'sooncome')",1
22487,"('sooncome', 'tomorrowfool')",1
22488,"('tomorrowfool', 'done')",1
22489,"('done', 'cheat')",1
22490,"('cheat', 'othersmobile')",1
22491,"('othersmobile', 'number')",1
22492,"('number', 'sims')",1
22493,"('sims', 'mail')",1
22494,"('mail', 'convey')",1
22495,"('convey', 'regard')",1
22496,"('regard', 'achanammarakheshqatarway')",1
22497,"('achanammarakheshqatarway', 'rencontre')",1
22498,"('rencontre', 'meet')",1
22499,"('meet', 'mountain')",1
22500,"('mountain', 'doneattend')",1
22501,"('doneattend', 'driving')",1
22502,"('lesson', 'many')",1
22503,"('time', 'dayuncle')",1
22504,"('dayuncle', 'checking')",1
22505,"('checking', 'rewarding')",1
22506,"('rewarding', 'monthhello')",1
22507,"('monthhello', 'boston')",1
22508,"('goose', 'missing')",1
22509,"('missing', 'today')",1
22510,"('today', 'like')",1
22511,"('like', 'send')",1
22512,"('send', 'remind')",1
22513,"('remind', 'thinking')",1
22514,"('thinking', 'loved')",1
22515,"('loved', 'loving')",1
22516,"('loving', 'kissthink')",1
22517,"('kissthink', 'two')",1
22518,"('two', 'still')",1
22519,"('cash', 'def')",1
22520,"('def', 'readyhey')",1
22521,"('readyhey', 'gal')",1
22522,"('gal', 'wanna')",1
22523,"('dinner', 'notebabe')",1
22524,"('notebabe', 'talking')",1
22525,"('talking', 'think')",1
22526,"('think', 'good')",1
22527,"('boy', 'missing')",1
22528,"('missing', 'lovegreat')",1
22529,"('lovegreat', 'office')",1
22530,"('office', 'todaycool')",1
22531,"('todaycool', 'last')",1
22532,"('last', 'little')",1
22533,"('little', 'getting')",1
22534,"('getting', 'time')",1
22535,"('time', 'soonsad')",1
22536,"('soonsad', 'puppy')",1
22537,"('puppy', 'noiseyes')",1
22538,"('noiseyes', 'possible')",1
22539,"('possible', 'dint')",1
22540,"('dint', 'try')",1
22541,"('try', 'plus')",1
22542,"('tell', 'oneanyway')",1
22543,"('oneanyway', 'holly')",1
22544,"('holly', 'whenever')",1
22545,"('whenever', 'around')",1
22546,"('around', 'need')",1
22547,"('need', 'excuse')",1
22548,"('excuse', 'creep')",1
22549,"('creep', 'people')",1
22550,"('people', 'sarasotahappengonna')",1
22551,"('sarasotahappengonna', 'ask')",1
22552,"('ask', 'low')",1
22553,"('low', 'thinkchase')",1
22554,"('thinkchase', 'run')",1
22555,"('run', 'crossing')",1
22556,"('crossing', 'streetcoming')",1
22557,"('streetcoming', 'friday')",1
22558,"('work', 'placehey')",1
22559,"('placehey', 'inconvenient')",1
22560,"('inconvenient', 'huhaldo')",1
22561,"('huhaldo', 'know')",1
22562,"('got', 'sense')",1
22563,"('sense', 'approvedreally')",1
22564,"('approvedreally', 'good')",1
22565,"('see', 'day')",1
22566,"('day', 'dinette')",1
22567,"('dinette', 'missingwant')",1
22568,"('missingwant', 'perumbavoormany')",1
22569,"('perumbavoormany', 'time')",1
22570,"('time', 'told')",1
22571,"('told', 'stage')",1
22572,"('stage', 'use')",1
22573,"('use', 'laugh')",1
22574,"('laugh', 'listen')",1
22575,"('listen', 'ahahearthanks')",1
22576,"('ahahearthanks', 'talk')",1
22577,"('talk', 'saturday')",1
22578,"('saturday', 'dear')",1
22579,"('dear', 'cherish')",1
22580,"('cherish', 'brother')",1
22581,"('brother', 'role')",1
22582,"('role', 'modelplus')",1
22583,"('modelplus', 'clarify')",1
22584,"('clarify', 'back')",1
22585,"('back', 'open')",1
22586,"('open', 'return')",1
22587,"('return', 'ticket')",1
22588,"('ticket', 'proposed')",1
22589,"('proposed', 'back')",1
22590,"('back', 'keralaran')",1
22591,"('keralaran', 'younger')",1
22592,"('younger', 'man')",1
22593,"('man', 'make')",1
22594,"('make', 'pretty')",1
22595,"('pretty', 'baby')",1
22596,"('baby', 'togetherlow')",1
22597,"('togetherlow', 'play')",1
22598,"('play', 'door')",1
22599,"('door', 'sometimedunno')",1
22600,"('sometimedunno', 'dad')",1
22601,"('dad', 'said')",1
22602,"('said', 'coming')",1
22603,"('home', 'bring')",1
22604,"('bring', 'lunch')",1
22605,"('lunch', 'yup')",1
22606,"('yup', 'call')",1
22607,"('call', 'reach')",1
22608,"('reach', 'schoolsent')",1
22609,"('schoolsent', 'customer')",1
22610,"('detail', 'contactdesire')",1
22611,"('contactdesire', 'going')",1
22612,"('going', 'doctor')",1
22613,"('doctor', 'liver')",1
22614,"('liver', 'get')",1
22615,"('get', 'bit')",1
22616,"('bit', 'stylish')",1
22617,"('stylish', 'get')",1
22618,"('get', 'hair')",1
22619,"('hair', 'managedhmmmstill')",1
22620,"('managedhmmmstill', 'done')",1
22621,"('done', 'openeryeah')",1
22622,"('openeryeah', 'basically')",1
22623,"('time', 'next')",1
22624,"('away', 'mon')",1
22625,"('mon', 'amp')",1
22626,"('amp', 'getedison')",1
22627,"('getedison', 'rightly')",1
22628,"('viva', 'gmgngegntvote')",1
22629,"('gmgngegntvote', 'wherever')",1
22630,"('wherever', 'heart')",1
22631,"('heart', 'guidejul')",1
22632,"('guidejul', 'watched')",1
22633,"('watched', 'italian')",1
22634,"('italian', 'jobtick')",1
22635,"('jobtick', 'tick')",1
22636,"('tick', 'could')",1
22637,"('could', 'die')",1
22638,"('die', 'loneliness')",1
22639,"('loneliness', 'know')",1
22640,"('know', 'pout')",1
22641,"('foot', 'needlao')",1
22642,"('needlao', 'know')",1
22643,"('know', 'welltrain')",1
22644,"('welltrain', 'back')",1
22645,"('northampton', 'afraid')",1
22646,"('afraid', 'staying')",1
22647,"('staying', 'skiving')",1
22648,"('skiving', 'today')",1
22649,"('today', 'around')",1
22650,"('around', 'wednesday')",1
22651,"('wednesday', 'though')",1
22652,"('though', 'fancy')",1
22653,"('fancy', 'comedy')",1
22654,"('comedy', 'club')",1
22655,"('club', 'week')",1
22656,"('week', 'waygoodnight')",1
22657,"('waygoodnight', 'hangar')",1
22658,"('hangar', 'really')",1
22659,"('miss', 'dearhey')",1
22660,"('dearhey', 'next')",1
22661,"('next', 'sun')",1
22662,"('sun', '<num>')",1
22663,"('<num>', 'basic')",1
22664,"('basic', 'yoga')",1
22665,"('yoga', 'course')",1
22666,"('course', 'bug')",1
22667,"('bug', 'pilate')",1
22668,"('pilate', 'intro')",1
22669,"('intro', 'next')",1
22670,"('sat', 'tell')",1
22671,"('tell', 'time')",1
22672,"('time', 'freegreece')",1
22673,"('freegreece', 'internet')",1
22674,"('internet', 'really')",1
22675,"('bad', 'todaythink')",1
22676,"('todaythink', 'disturbingsorry')",1
22677,"('disturbingsorry', 'call')",1
22678,"('meeting', 'sirstuck')",1
22679,"('sirstuck', 'orchard')",1
22680,"('orchard', 'dad')",1
22681,"('dad', 'car')",1
22682,"('car', 'going')",1
22683,"('going', 'dinner')",1
22684,"('dinner', 'let')",1
22685,"('let', 'free')",1
22686,"('free', 'tonightalso')",1
22687,"('tonightalso', 'wan')",1
22688,"('watch', 'showdunno')",1
22689,"('showdunno', 'lei')",1
22690,"('lei', 'like')",1
22691,"('like', 'dunbrother')",1
22692,"('dunbrother', 'transferred')",1
22693,"('list', 'listcall')",1
22694,"('listcall', 'later')",1
22695,"('later', 'afternoon')",1
22696,"('afternoon', 'word')",1
22697,"('word', 'many')",1
22698,"('many', 'service')",1
22699,"('service', 'get')",1
22700,"('get', 'problem')",1
22701,"('problem', 'south')",1
22702,"('south', 'mumbai')",1
22703,"('mumbai', 'hear')",1
22704,"('hear', 'listentalkdear')",1
22705,"('listentalkdear', 'friend')",1
22706,"('friend', 'new')",1
22707,"('new', 'amp')",1
22708,"('amp', 'present')",1
22709,"('present', 'number')",1
22710,"('number', 'tabitha')",1
22711,"('tabitha', 'raj')",1
22712,"('raj', 'rangedifferent')",1
22713,"('rangedifferent', 'stylegod')",1
22714,"('stylegod', 'nil')",1
22715,"('nil', 'dearly')",2
22716,"('dearly', 'telltale')",2
22717,"('telltale', 'crest')",2
22718,"('crest', 'dreamsmuahwant')",1
22719,"('dreamsmuahwant', 'sent')",1
22720,"('sorry', 'hurtwell')",1
22721,"('hurtwell', 'glad')",1
22722,"('glad', 'find')",1
22723,"('find', 'totally')",1
22724,"('totally', 'disagreeable')",1
22725,"('disagreeable', 'lowguy')",1
22726,"('lowguy', 'flash')",1
22727,"('flash', 'call')",1
22728,"('call', 'call')",1
22729,"('call', 'madam')",1
22730,"('madam', 'take')",1
22731,"('take', 'caremark')",1
22732,"('caremark', 'work')",1
22733,"('work', 'tomorrow')",1
22734,"('tomorrow', 'get')",1
22735,"('work', 'house')",1
22736,"('house', 'meet')",1
22737,"('meet', 'afterwardskeep')",1
22738,"('afterwardskeep', 'problem')",1
22739,"('problem', 'heart')",1
22740,"('heart', 'coz')",1
22741,"('coz', 'nobody')",1
22742,"('nobody', 'fight')",1
22743,"('fight', 'amp')",1
22744,"('amp', 'fight')",1
22745,"('fight', 'self')",1
22746,"('self', 'amp')",1
22747,"('amp', 'win')",1
22748,"('win', 'battle')",1
22749,"('battle', 'vivekanandayeah')",1
22750,"('vivekanandayeah', 'give')",1
22751,"('got', 'minutebabe')",1
22752,"('minutebabe', 'uawakefeellikw')",1
22753,"('uawakefeellikw', 'shitjustfound')",1
22754,"('shitjustfound', 'via')",1
22755,"('via', 'letter')",1
22756,"('letter', 'tatum')",1
22757,"('tatum', 'married')",1
22758,"('married', '<num>thnovbehind')",1
22759,"('<num>thnovbehind', 'outback')",1
22760,"('outback', 'fuckinniceselfishdeviousbitchanywayi’l')",1
22761,"('fuckinniceselfishdeviousbitchanywayi’l', 'callamazing')",1
22762,"('callamazing', 'rearrange')",1
22763,"('rearrange', 'letter')",1
22764,"('letter', 'give')",1
22765,"('give', 'meaning')",1
22766,"('meaning', 'dormitory')",1
22767,"('dormitory', 'dirty')",1
22768,"('dirty', 'room')",1
22769,"('room', 'astronomer')",1
22770,"('astronomer', 'moon')",1
22771,"('moon', 'starter')",1
22772,"('starter', 'eye')",1
22773,"('eye', 'see')",1
22774,"('see', 'election')",1
22775,"('election', 'result')",1
22776,"('result', 'lie')",1
22777,"('lie', 'let')",1
22778,"('let', 'recount')",1
22779,"('recount', 'mothering')",1
22780,"('mothering', 'woman')",1
22781,"('woman', 'hitler')",1
22782,"('hitler', 'eleven')",1
22783,"('eleven', 'plus')",1
22784,"('plus', 'two')",1
22785,"('two', 'twelve')",1
22786,"('twelve', 'plus')",1
22787,"('plus', 'one')",1
22788,"('one', 'amazingaida')",1
22789,"('amazingaida', 'discus')",1
22790,"('discus', 'later')",1
22791,"('lar', 'pickhey')",1
22792,"('pickhey', 'happy')",1
22793,"('happy', 'birthdaysorry')",1
22794,"('birthdaysorry', 'missed')",1
22795,"('call', 'please')",1
22796,"('call', 'backorg')",1
22797,"('backorg', 'one')",1
22798,"('thing', 'another')",1
22799,"('another', 'cat')",1
22800,"('cat', 'worm')",1
22801,"('worm', 'bad')",1
22802,"('day', 'endgood')",1
22803,"('endgood', 'morning')",1
22804,"('morning', 'suffering')",1
22805,"('suffering', 'fever')",1
22806,"('fever', 'dysentery')",1
22807,"('dysentery', 'able')",1
22808,"('able', 'come')",1
22809,"('come', 'office')",1
22810,"('office', 'todaywont')",1
22811,"('todaywont', 'anythingtype')",1
22812,"('anythingtype', 'stuff')",1
22813,"('stuff', 'singandre')",1
22814,"('singandre', 'virgil')",1
22815,"('virgil', 'creamcheck')",1
22816,"('creamcheck', 'room')",1
22817,"('room', 'activityfri')",1
22818,"('activityfri', 'okie')",1
22819,"('okie', 'login')",1
22820,"('login', 'driving')",1
22821,"('driving', 'den')",1
22822,"('den', 'shoppingnokia')",1
22823,"('shoppingnokia', 'talking')",1
22824,"('talking', 'ahashanilrakhesh')",1
22825,"('ahashanilrakhesh', 'herethanksi')",1
22826,"('herethanksi', 'exchanged')",1
22827,"('exchanged', 'uncut')",1
22828,"('uncut', 'diamond')",1
22829,"('diamond', 'stuffleaving')",1
22830,"('stuffleaving', 'back')",1
22831,"('back', 'excellent')",1
22832,"('excellent', 'service')",1
22833,"('service', 'dino')",1
22834,"('dino', 'premmonth')",1
22835,"('premmonth', 'hotel')",1
22836,"('hotel', 'birthday')",1
22837,"('birthday', 'knowreally')",1
22838,"('knowreally', 'really')",1
22839,"('really', 'broke')",1
22840,"('broke', 'amount')",1
22841,"('amount', 'small')",1
22842,"('small', 'even')",1
22843,"('even', 'listsorry')",1
22844,"('listsorry', 'mate')",1
22845,"('mate', 'phone')",1
22846,"('phone', 'didst')",1
22847,"('didst', 'write')",1
22848,"('write', 'love')",1
22849,"('love', 'katewell')",1
22850,"('katewell', 'confuses')",1
22851,"('confuses', 'thing')",1
22852,"('thing', 'thought')",1
22853,"('thought', 'friend')",1
22854,"('friend', 'maybe')",1
22855,"('maybe', 'wrong')",1
22856,"('wrong', 'thing')",1
22857,"('thing', 'already')",1
22858,"('already', 'sort')",1
22859,"('sort', 'invited')",1
22860,"('invited', 'tho')",1
22861,"('tho', 'may')",1
22862,"('come', 'moneyright')",1
22863,"('moneyright', 'call')",1
22864,"('call', 'closenope')",1
