,trigram,count
6030,"('liverpool', 'henry', 'score')",1
6031,"('henry', 'score', 'simple')",1
6032,"('score', 'simple', 'shot')",1
6033,"('simple', 'shot', 'yard')",1
6034,"('shot', 'yard', 'pas')",1
6035,"('yard', 'pas', 'bergamo')",1
6036,"('pas', 'bergamo', 'give')",1
6037,"('bergamo', 'give', 'arsenal')",1
6038,"('give', 'arsenal', 'goal')",1
6039,"('arsenal', 'goal', 'margin')",1
6040,"('goal', 'margin', 'mindtime')",1
6041,"('margin', 'mindtime', 'tried')",1
6042,"('mindtime', 'tried', 'contact')",1
6043,"('per', 'min', 'btnationalrategot')",1
6044,"('min', 'btnationalrategot', 'take')",1
6045,"('btnationalrategot', 'take', 'take')",1
6046,"('pack', 'lucozadecoukwrc', 'couldsexychat')",1
6047,"('lucozadecoukwrc', 'couldsexychat', 'girl')",1
6048,"('couldsexychat', 'girl', 'waiting')",1
6049,"('girl', 'waiting', 'text')",1
6050,"('waiting', 'text', 'text')",1
6051,"('text', 'text', 'great')",1
6052,"('text', 'great', 'night')",1
6053,"('great', 'night', 'chatting')",1
6054,"('night', 'chatting', 'send')",1
6055,"('chatting', 'send', 'stop')",1
6056,"('stop', 'stop', 'servicegreat')",1
6057,"('stop', 'servicegreat', 'news')",1
6058,"('servicegreat', 'news', 'call')",1
6059,"('speak', 'live', 'operatoramy')",1
6060,"('live', 'operatoramy', 'sending')",1
6061,"('operatoramy', 'sending', 'free')",1
6062,"('sending', 'free', 'phone')",1
6063,"('free', 'phone', 'number')",1
6064,"('phone', 'number', 'couple')",1
6065,"('number', 'couple', 'day')",1
6066,"('couple', 'day', 'give')",1
6067,"('day', 'give', 'access')",1
6068,"('give', 'access', 'adult')",1
6069,"('access', 'adult', 'partywelcome')",1
6070,"('adult', 'partywelcome', 'select')",1
6071,"('partywelcome', 'select', 'service')",1
6072,"('select', 'service', 'added')",1
6073,"('service', 'added', 'benefit')",1
6074,"('added', 'benefit', 'call')",1
6075,"('benefit', 'call', 'specially')",1
6076,"('call', 'specially', 'trained')",1
6077,"('specially', 'trained', 'advisor')",1
6078,"('trained', 'advisor', 'free')",1
6079,"('advisor', 'free', 'mobile')",1
6080,"('free', 'mobile', 'diallingdear')",1
6081,"('mobile', 'diallingdear', 'voucher')",1
6082,"('diallingdear', 'voucher', 'holder')",1
6083,"('voucher', 'holder', 'next')",1
6084,"('holder', 'next', 'meal')",1
6085,"('next', 'meal', 'use')",1
6086,"('meal', 'use', 'following')",1
6087,"('use', 'following', 'link')",1
6088,"('following', 'link', 'enjoy')",1
6089,"('link', 'enjoy', 'dining')",1
6090,"('enjoy', 'dining', 'experiencehttpwwwvouch<num>mecometlpdiningaspurgent')",1
6091,"('dining', 'experiencehttpwwwvouch<num>mecometlpdiningaspurgent', 'trying')",1
6092,"('experiencehttpwwwvouch<num>mecometlpdiningaspurgent', 'trying', 'contact')",1
6093,"('claim', '<num>', 'validdonate')",1
6094,"('<num>', 'validdonate', '£<num>')",1
6095,"('validdonate', '£<num>', 'united')",1
6096,"('£<num>', 'united', 'asian')",1
6097,"('united', 'asian', 'tsunami')",1
6098,"('asian', 'tsunami', 'disaster')",1
6099,"('tsunami', 'disaster', 'support')",1
6100,"('disaster', 'support', 'fund')",1
6101,"('support', 'fund', 'texting')",1
6102,"('fund', 'texting', 'donate')",1
6103,"('texting', 'donate', '<num>')",1
6104,"('donate', '<num>', '£<num>')",1
6105,"('<num>', '£<num>', 'added')",1
6106,"('£<num>', 'added', 'next')",1
6107,"('added', 'next', 'billgolding')",1
6108,"('next', 'billgolding', 'inviting')",1
6109,"('billgolding', 'inviting', 'friend')",1
6110,"('yes', 'see', 'wwwsmsacugoldviking')",1
6111,"('see', 'wwwsmsacugoldviking', 'stop')",1
6112,"('wwwsmsacugoldviking', 'stop', 'send')",1
6113,"('stop', 'find', '<num>phone')",1
6114,"('find', '<num>phone', '£<num>')",1
6115,"('<num>phone', '£<num>', 'award')",1
6116,"('£<num>', 'award', 'today')",1
6117,"('award', 'today', 'soda')",1
6118,"('today', 'soda', 'number')",1
6119,"('number', 'ending', 'xxx')",1
6120,"('ending', 'xxx', 'selected')",1
6121,"('xxx', 'selected', 'receive')",1
6122,"('£<num>', 'award', 'match')",1
6123,"('standard', 'rate', 'appcongratulation')",1
6124,"('rate', 'appcongratulation', 'awarded')",1
6125,"('appcongratulation', 'awarded', '£<num>')",1
6126,"('awarded', '£<num>', 'gift')",1
6127,"('gift', 'voucher', '£<num>')",1
6128,"('voucher', '£<num>', 'gift')",1
6129,"('£<num>', 'gift', 'guaranteed')",1
6130,"('gift', 'guaranteed', 'reentry')",1
6131,"('guaranteed', 'reentry', '£<num>')",1
6132,"('reentry', '£<num>', 'wkly')",1
6133,"('£<num>', 'wkly', 'draw')",1
6134,"('wkly', 'draw', 'music')",1
6135,"('draw', 'music', '<num>')",1
6136,"('<num>', 'tic', 'wwwldewcom<num>win<num>ppmx<num>age<num>guaranteed')",1
6137,"('tic', 'wwwldewcom<num>win<num>ppmx<num>age<num>guaranteed', '£<num>')",1
6138,"('wwwldewcom<num>win<num>ppmx<num>age<num>guaranteed', '£<num>', 'cash')",1
6139,"('<num>', '<num>am<num>pm', 'costdear')",1
6140,"('<num>am<num>pm', 'costdear', '<num>xxxxxxx')",1
6141,"('costdear', '<num>xxxxxxx', 'invited')",1
6142,"('<num>', '<num>pmsgrcvdhgsuite<num>landsroww<num>j<num>hl', 'lencasablanca')",1
6143,"('<num>pmsgrcvdhgsuite<num>landsroww<num>j<num>hl', 'lencasablanca', 'currently')",1
6144,"('lencasablanca', 'currently', 'pound')",1
6145,"('send', '<num>', '<num>pmeg')",1
6146,"('<num>', '<num>pmeg', '<num>')",1
6147,"('<num>pmeg', '<num>', 'hgsuite<num>lands')",1
6148,"('<num>', 'identifier', 'code<num>xx<num>')",1
6149,"('identifier', 'code<num>xx<num>', 'expires')",1
6150,"('code<num>xx<num>', 'expires', '<num>would')",1
6151,"('expires', '<num>would', 'like')",1
6152,"('<num>would', 'like', 'tell')",1
6153,"('like', 'tell', 'deepest')",1
6154,"('tell', 'deepest', 'darkest')",1
6155,"('deepest', 'darkest', 'fantasy')",1
6156,"('darkest', 'fantasy', 'call')",1
6157,"('call', '<num>', 'nat')",2
6158,"('<num>', 'nat', 'ratebelieve')",1
6159,"('nat', 'ratebelieve', 'true')",1
6160,"('ratebelieve', 'true', 'incredible')",1
6161,"('mind', 'fwd', 'septetnatalie')",1
6162,"('fwd', 'septetnatalie', 'inviting')",1
6163,"('septetnatalie', 'inviting', 'friend')",1
6164,"('yes', 'see', 'wwwsmsacunatalie<num>k<num>')",1
6165,"('see', 'wwwsmsacunatalie<num>k<num>', 'stop')",1
6166,"('wwwsmsacunatalie<num>k<num>', 'stop', 'send')",1
6167,"('stop', 'find', '<num>hamster')",1
6168,"('find', '<num>hamster', 'get')",1
6169,"('<num>hamster', 'get', 'free')",1
6170,"('get', 'free', 'wallpaper')",1
6171,"('free', 'wallpaper', 'text')",1
6172,"('wallpaper', 'text', 'heart')",1
6173,"('text', 'heart', '<num>')",1
6174,"('heart', '<num>', 'apply')",1
6175,"('<num>', 'apply', 'need')",1
6176,"('apply', 'need', 'help')",1
6177,"('need', 'help', 'call')",1
6178,"('help', 'call', '<num>double')",1
6179,"('call', '<num>double', 'mind')",1
6180,"('<num>double', 'mind', 'double')",1
6181,"('offer', '<num>', 'call<num>optoutlf<num>free')",1
6182,"('<num>', 'call<num>optoutlf<num>free', 'video')",1
6183,"('call<num>optoutlf<num>free', 'video', 'camera')",1
6184,"('mobileupd<num>', '<num>', 'call<num>optout<num><num>')",1
6185,"('<num>', 'call<num>optout<num><num>', '<num>£<num>')",1
6186,"('call<num>optout<num><num>', '<num>£<num>', 'break')",1
6187,"('<num>£<num>', 'break', 'accommodationvouchers')",1
6188,"('break', 'accommodationvouchers', 'term')",1
6189,"('accommodationvouchers', 'term', 'condition')",1
6190,"('term', 'condition', 'apply')",1
6191,"('condition', 'apply', 'claim')",1
6192,"('apply', 'claim', 'mustprovide')",1
6193,"('claim', 'mustprovide', 'claim')",1
6194,"('mustprovide', 'claim', 'number')",1
6195,"('claim', 'number', '<num>allie')",1
6196,"('number', '<num>allie', 'moon')",1
6197,"('<num>allie', 'moon', 'child')",1
6198,"('<num>', 'profit', 'charitywin')",1
6199,"('profit', 'charitywin', '£<num>')",1
6200,"('charitywin', '£<num>', 'shopping')",1
6201,"('£<num>', 'shopping', 'spree')",1
6202,"('spree', 'every', 'week')",1
6203,"('week', 'starting', 'play')",1
6204,"('starting', 'play', 'text')",1
6205,"('play', 'text', 'store')",1
6206,"('<num>', 'single', 'tscs<num>')",1
6207,"('single', 'tscs<num>', 'twink')",1
6208,"('tscs<num>', 'twink', 'age')",1
6209,"('twink', 'age', '£<num>perweeksubattempt')",1
6210,"('age', '£<num>perweeksubattempt', 'contract')",1
6211,"('£<num>perweeksubattempt', 'contract', 'week')",1
6212,"('contract', 'week', 'top')",1
6213,"('week', 'top', 'prize')",1
6214,"('top', 'prize', 'either')",1
6215,"('prize', 'either', '£<num>')",1
6216,"('either', '£<num>', 'cash')",1
6217,"('£<num>', 'prize', 'call')",1
6218,"('reply', 'call', '<num>themobhit')",1
6219,"('call', '<num>themobhit', 'link')",1
6220,"('<num>themobhit', 'link', 'get')",1
6221,"('link', 'get', 'premium')",1
6222,"('get', 'premium', 'pink')",1
6223,"('premium', 'pink', 'panther')",1
6224,"('pink', 'panther', 'game')",1
6225,"('panther', 'game', 'new')",1
6226,"('game', 'new', 'sugababes')",1
6227,"('new', 'sugababes', 'crazy')",1
6228,"('sugababes', 'crazy', 'zebra')",1
6229,"('crazy', 'zebra', 'animation')",1
6230,"('zebra', 'animation', 'bass')",1
6231,"('animation', 'bass', 'hood')",1
6232,"('bass', 'hood', 'wallpaper')",1
6233,"('hood', 'wallpaper', 'freemag')",1
6234,"('wallpaper', 'freemag', 'mobile')",1
6235,"('freemag', 'mobile', 'content')",1
6236,"('mobile', 'content', 'order')",1
6237,"('content', 'order', 'resent')",1
6238,"('order', 'resent', 'previous')",1
6239,"('resent', 'previous', 'attempt')",1
6240,"('previous', 'attempt', 'failed')",1
6241,"('attempt', 'failed', 'due')",1
6242,"('failed', 'due', 'network')",1
6243,"('due', 'network', 'error')",1
6244,"('network', 'error', 'query')",1
6245,"('error', 'query', 'customersqueriesnetvisionukcomnew')",1
6246,"('query', 'customersqueriesnetvisionukcomnew', 'message')",1
6247,"('customersqueriesnetvisionukcomnew', 'message', 'please')",1
6248,"('please', 'call', '<num>december')",1
6249,"('call', '<num>december', 'mobile')",1
6250,"('<num>december', 'mobile', 'month')",1
6251,"('update', 'free', '<num>get')",1
6252,"('free', '<num>get', 'lion')",1
6253,"('operator', 'rate', 'applyprivate')",1
6254,"('rate', 'applyprivate', '<num>')",1
6255,"('applyprivate', '<num>', 'account')",1
6256,"('<num>', 'account', 'statementcosta')",1
6257,"('account', 'statementcosta', 'del')",1
6258,"('statementcosta', 'del', 'sol')",1
6259,"('sketch', 'cost£<num>pm', 'maximinfree')",1
6260,"('cost£<num>pm', 'maximinfree', 'week')",1
6261,"('maximinfree', 'week', 'nokia')",1
6262,"('<num>', 'wow', 'norm<num>ptoneget')",1
6263,"('wow', 'norm<num>ptoneget', 'garden')",1
6264,"('norm<num>ptoneget', 'garden', 'ready')",1
6265,"('garden', 'ready', 'summer')",2
6266,"('ready', 'summer', 'free')",2
6267,"('summer', 'free', 'selection')",2
6268,"('free', 'selection', 'summer')",2
6269,"('selection', 'summer', 'bulb')",2
6270,"('summer', 'bulb', 'seed')",2
6271,"('bulb', 'seed', 'worth')",2
6272,"('seed', 'worth', '£<num>')",2
6273,"('worth', '£<num>', 'scotsman')",2
6274,"('£<num>', 'scotsman', 'saturday')",2
6275,"('scotsman', 'saturday', 'stop')",2
6276,"('saturday', 'stop', 'notxtcoukcongrats')",1
6277,"('stop', 'notxtcoukcongrats', 'mobile')",1
6278,"('notxtcoukcongrats', 'mobile', 'videophones')",1
6279,"('online', 'rental', 'bxssims')",1
6280,"('rental', 'bxssims', 'auction')",1
6281,"('bxssims', 'auction', 'brand')",1
6282,"('text', 'nokia', '<num>free')",1
6283,"('nokia', '<num>free', 'entry')",1
6284,"('apply', '<num>', 'detailrecord')",1
6285,"('<num>', 'detailrecord', 'indicate')",1
6286,"('detailrecord', 'indicate', 'maybe')",1
6287,"('indicate', 'maybe', 'entitled')",1
6288,"('maybe', 'entitled', '<num>')",1
6289,"('<num>', 'pound', 'compensation')",1
6290,"('pound', 'compensation', 'accident')",1
6291,"('compensation', 'accident', 'claim')",1
6292,"('free', 'reply', 'claim')",1
6293,"('reply', 'claim', 'mag')",1
6294,"('claim', 'mag', 'stop')",1
6295,"('mag', 'stop', 'text')",1
6296,"('stop', 'text', 'stopspook')",1
6297,"('text', 'stopspook', 'mob')",1
6298,"('stopspook', 'mob', 'halloween')",1
6299,"('<num>p', 'per', 'logiccall')",1
6300,"('per', 'logiccall', 'germany')",1
6301,"('logiccall', 'germany', 'penny')",1
6302,"('prepayment', 'direct', 'access')",1
6303,"('direct', 'access', 'wwwtelediscountcoukcosta')",1
6304,"('access', 'wwwtelediscountcoukcosta', 'del')",1
6305,"('wwwtelediscountcoukcosta', 'del', 'sol')",1
6306,"('sketch', 'cost£<num>pm', 'maximinmobile')",1
6307,"('cost£<num>pm', 'maximinmobile', 'month')",1
6308,"('maximinmobile', 'month', 'update')",1
6309,"('freephone', '<num>', '<num>stoptxtnatalia')",1
6310,"('<num>', '<num>stoptxtnatalia', 'inviting')",1
6311,"('<num>stoptxtnatalia', 'inviting', 'friend')",1
6312,"('stop', 'find', '<num>private')",1
6313,"('find', '<num>private', '<num>')",1
6314,"('account', 'statement', 'one')",1
6315,"('statement', 'one', 'show')",1
6316,"('one', 'show', 'unredeemed')",1
6317,"('<num>', 'expires', '<num>chosen')",1
6318,"('expires', '<num>chosen', 'receive')",1
6319,"('<num>chosen', 'receive', '£<num>')",1
6320,"('valued', 'mobile', 'customersomeone')",1
6321,"('mobile', 'customersomeone', 'know')",1
6322,"('customersomeone', 'know', 'trying')",1
6323,"('know', 'trying', 'contact')",1
6324,"('trying', 'contact', 'via')",1
6325,"('contact', 'via', 'dating')",1
6326,"('via', 'dating', 'service')",1
6327,"('dating', 'service', 'find')",1
6328,"('service', 'find', 'could')",1
6329,"('find', 'could', 'call')",1
6330,"('could', 'call', 'mobile')",1
6331,"('landline', '<num>', 'box<num>sk<num>churgent')",1
6332,"('<num>', 'box<num>sk<num>churgent', 'please')",1
6333,"('box<num>sk<num>churgent', 'please', 'call')",1
6334,"('cash', 'holiday', 'await')",1
6335,"('see', 'box', 'm<num>xyprize')",1
6336,"('box', 'm<num>xyprize', 'another')",1
6337,"('m<num>xyprize', 'another', 'customer')",1
6338,"('call', 'back', 'busyurgent')",1
6339,"('back', 'busyurgent', 'mobile')",1
6340,"('busyurgent', 'mobile', 'number')",1
6341,"('<num>', 'valid', 'ppmurgent')",1
6342,"('valid', 'ppmurgent', 'week')",1
6343,"('ppmurgent', 'week', 'free')",1
6344,"('located', 'box', '<num>ldnw<num>a<num>rw<num>urgent')",1
6345,"('box', '<num>ldnw<num>a<num>rw<num>urgent', 'please')",1
6346,"('<num>ldnw<num>a<num>rw<num>urgent', 'please', 'call')",1
6347,"('see', 'box', 'm<num>xy')",1
6348,"('box', 'm<num>xy', 'ppmxmas')",1
6349,"('m<num>xy', 'ppmxmas', 'incoming')",1
6350,"('ppmxmas', 'incoming', 'awarded')",1
6351,"('music', '<num>', 'inc')",1
6352,"('<num>', 'inc', 'wwwldewcom<num>win<num>ppmx<num>age<num>subscriptionget')",1
6353,"('inc', 'wwwldewcom<num>win<num>ppmx<num>age<num>subscriptionget', 'official')",1
6354,"('wwwldewcom<num>win<num>ppmx<num>age<num>subscriptionget', 'official', 'england')",1
6355,"('box<num>', 'w<num>wx', '£<num>subscribed')",1
6356,"('w<num>wx', '£<num>subscribed', 'textbook')",1
6357,"('£<num>subscribed', 'textbook', 'wkly')",1
6358,"('textbook', 'wkly', 'comp')",1
6359,"('wkly', 'comp', 'free')",1
6360,"('comp', 'free', 'question')",1
6361,"('free', 'question', 'follows')",1
6362,"('question', 'follows', 'subsequent')",1
6363,"('follows', 'subsequent', 'charged<num>pmsg<num>')",1
6364,"('subsequent', 'charged<num>pmsg<num>', 'unsubscribe')",1
6365,"('charged<num>pmsg<num>', 'unsubscribe', 'text')",1
6366,"('text', 'stop', '<num>custcare')",1
6367,"('stop', '<num>custcare', '<num>call')",1
6368,"('<num>custcare', '<num>call', '<num>')",1
6369,"('<num>call', '<num>', 'send')",1
6370,"('<num>', 'send', 'girl')",1
6371,"('send', 'girl', 'erotic')",1
6372,"('girl', 'erotic', 'ecstasy')",1
6373,"('erotic', 'ecstasy', 'spain')",1
6374,"('ecstasy', 'spain', 'stop')",1
6375,"('<num>', 'nat', 'ratecamera')",1
6376,"('nat', 'ratecamera', 'awarded')",1
6377,"('ratecamera', 'awarded', 'six')",1
6378,"('delivery', 'within', 'day£<num>')",1
6379,"('within', 'day£<num>', 'xmas')",1
6380,"('day£<num>', 'xmas', 'reward')",1
6381,"('reward', 'call', '<num>important')",1
6382,"('call', '<num>important', 'message')",1
6383,"('<num>important', 'message', 'final')",1
6384,"('message', 'final', 'contact')",1
6385,"('final', 'contact', 'attempt')",1
6386,"('contact', 'attempt', 'important')",1
6387,"('attempt', 'important', 'message')",1
6388,"('important', 'message', 'waiting')",1
6389,"('message', 'waiting', 'customer')",1
6390,"('waiting', 'customer', 'claim')",1
6391,"('customer', 'claim', 'dept')",1
6392,"('claim', 'dept', 'expires')",1
6393,"('dept', 'expires', '<num>')",1
6394,"('expires', '<num>', 'call')",1
6395,"('<num>', 'call', '<num>dating')",1
6396,"('call', '<num>dating', 'two')",1
6397,"('<num>dating', 'two', 'started')",1
6398,"('two', 'started', 'sent')",1
6399,"('started', 'sent', 'text')",1
6400,"('sent', 'text', 'talk')",1
6401,"('text', 'talk', 'sport')",1
6402,"('talk', 'sport', 'radio')",1
6403,"('sport', 'radio', 'last')",1
6404,"('radio', 'last', 'week')",1
6405,"('last', 'week', 'connection')",1
6406,"('week', 'connection', 'think')",1
6407,"('connection', 'think', 'coincidencecurrent')",1
6408,"('think', 'coincidencecurrent', 'leading')",1
6409,"('coincidencecurrent', 'leading', 'bid')",1
6410,"('leading', 'bid', 'pause')",1
6411,"('bid', 'pause', 'auction')",1
6412,"('pause', 'auction', 'send')",1
6413,"('auction', 'send', 'customer')",1
6414,"('send', 'customer', 'care')",1
6415,"('customer', 'care', '<num>free')",1
6416,"('care', '<num>free', 'entry')",1
6417,"('<num>free', 'entry', 'prize')",1
6418,"('entry', 'prize', 'wkly')",1
6419,"('prize', 'wkly', 'comp')",1
6420,"('wkly', 'comp', 'chance')",1
6421,"('chance', 'win', 'latest')",1
6422,"('win', 'latest', 'nokia')",1
6423,"('latest', 'nokia', '<num>')",1
6424,"('nokia', '<num>', 'pop')",1
6425,"('<num>', 'pop', '£<num>')",1
6426,"('pop', '£<num>', 'cash')",1
6427,"('cash', 'every', 'watt')",1
6428,"('every', 'watt', 'great')",1
6429,"('watt', 'great', '<num>')",1
6430,"('great', '<num>', 'httpwwwgr<num>prizescom')",1
6431,"('<num>', 'httpwwwgr<num>prizescom', '<num>new')",1
6432,"('httpwwwgr<num>prizescom', '<num>new', 'message')",1
6433,"('<num>new', 'message', 'call')",1
6434,"('message', 'call', '<num>santa')",1
6435,"('<num>', 'book', 'timeguaranteed')",1
6436,"('book', 'timeguaranteed', '<num>')",1
6437,"('timeguaranteed', '<num>', 'award')",1
6438,"('<num>', 'award', 'maybe')",1
6439,"('award', 'maybe', 'even')",1
6440,"('maybe', 'even', '£<num>')",1
6441,"('even', '£<num>', 'cash')",1
6442,"('£<num>', 'cash', 'claim')",1
6443,"('cash', 'claim', 'award')",1
6444,"('free', '<num>', 'legitimate')",1
6445,"('<num>', 'legitimate', 'freephone')",1
6446,"('legitimate', 'freephone', 'number')",1
6447,"('freephone', 'number', 'wat')",1
6448,"('number', 'wat', 'thinklatest')",1
6449,"('wat', 'thinklatest', 'news')",1
6450,"('thinklatest', 'news', 'police')",1
6451,"('news', 'police', 'station')",1
6452,"('police', 'station', 'toilet')",1
6453,"('station', 'toilet', 'stolen')",1
6454,"('toilet', 'stolen', 'cop')",1
6455,"('stolen', 'cop', 'nothingsparkling')",1
6456,"('cop', 'nothingsparkling', 'shopping')",1
6457,"('nothingsparkling', 'shopping', 'break')",1
6458,"('shopping', 'break', 'per')",1
6459,"('break', 'per', 'person')",1
6460,"('per', 'person', 'call')",1
6461,"('person', 'call', '<num>')",1
6462,"('<num>', '<num>', 'visit')",1
6463,"('<num>', 'visit', 'wwwshortbreaksorgukdecember')",1
6464,"('visit', 'wwwshortbreaksorgukdecember', 'mobile')",1
6465,"('wwwshortbreaksorgukdecember', 'mobile', 'month')",1
6466,"('update', 'free', '<num>text')",1
6467,"('free', '<num>text', 'call')",1
6468,"('<num>text', 'call', '<num>')",1
6469,"('subscribe<num>gbpmnth', 'inc', 'stoptxtstop')",1
6470,"('inc', 'stoptxtstop', 'wwwgambtvhittite')",1
6471,"('stoptxtstop', 'wwwgambtvhittite', 'widelivecomindex')",1
6472,"('wwwgambtvhittite', 'widelivecomindex', 'wmlid<num>ad<num>a<num>firsttrue¡c')",1
6473,"('widelivecomindex', 'wmlid<num>ad<num>a<num>firsttrue¡c', 'ringtonesget')",1
6474,"('wmlid<num>ad<num>a<num>firsttrue¡c', 'ringtonesget', 'garden')",1
6475,"('ringtonesget', 'garden', 'ready')",1
6476,"('saturday', 'stop', 'notxtcoukurgent')",1
6477,"('stop', 'notxtcoukurgent', 'last')",1
6478,"('notxtcoukurgent', 'last', 'weekend')",1
6479,"('show', '£<num>', 'cash')",1
