,trigrams,count
22801,"('tell', 'wait', 'get')",1
22802,"('wait', 'get', 'complacentsorry')",1
22803,"('get', 'complacentsorry', 'completely')",1
22804,"('complacentsorry', 'completely', 'forgot')",1
22805,"('completely', 'forgot', 'pop')",1
22806,"('forgot', 'pop', 'round')",1
22807,"('pop', 'round', 'week')",1
22808,"('round', 'week', 'stillbeautiful')",1
22809,"('week', 'stillbeautiful', 'girl')",1
22810,"('stillbeautiful', 'girl', 'live')",1
22811,"('girl', 'live', 'ever')",1
22812,"('live', 'ever', 'seen')",1
22813,"('ever', 'seen', 'baby')",1
22814,"('seen', 'baby', 'come')",1
22815,"('baby', 'come', 'common')",1
22816,"('come', 'common', 'roomcant')",1
22817,"('common', 'roomcant', 'see')",1
22818,"('roomcant', 'see', 'join')",1
22819,"('see', 'join', 'denis')",1
22820,"('join', 'denis', 'mind')",1
22821,"('denis', 'mind', 'denis')",1
22822,"('mind', 'denis', 'want')",1
22823,"('denis', 'want', 'alone')",1
22824,"('want', 'alone', 'timesen')",1
22825,"('alone', 'timesen', 'told')",1
22826,"('timesen', 'told', 'going')",1
22827,"('told', 'going', 'join')",1
22828,"('going', 'join', 'uncle')",1
22829,"('join', 'uncle', 'financeyup')",1
22830,"('uncle', 'financeyup', 'hey')",1
22831,"('financeyup', 'hey', 'one')",1
22832,"('hey', 'one', 'day')",1
22833,"('one', 'day', 'fri')",1
22834,"('day', 'fri', 'ask')",1
22835,"('fri', 'ask', 'mia')",1
22836,"('ask', 'mia', 'jain')",1
22837,"('mia', 'jain', 'take')",1
22838,"('jain', 'take', 'leave')",1
22839,"('take', 'leave', 'karaokecall')",1
22840,"('leave', 'karaokecall', 'entail')",1
22841,"('karaokecall', 'entail', 'secespecially')",1
22842,"('entail', 'secespecially', 'since')",1
22843,"('secespecially', 'since', 'talk')",1
22844,"('since', 'talk', 'boston')",1
22845,"('talk', 'boston', 'personal')",1
22846,"('boston', 'personal', 'statement')",1
22847,"('personal', 'statement', 'low')",1
22848,"('statement', 'low', 'would')",1
22849,"('low', 'would', 'changed')",1
22850,"('would', 'changed', 'realized')",1
22851,"('changed', 'realized', 'said')",1
22852,"('realized', 'said', 'nyx')",1
22853,"('said', 'nyx', 'say')",1
22854,"('nyx', 'say', 'bostonindeed')",1
22855,"('say', 'bostonindeed', 'way')",1
22856,"('bostonindeed', 'way', 'eitherholy')",1
22857,"('way', 'eitherholy', 'living')",1
22858,"('eitherholy', 'living', 'christ')",1
22859,"('living', 'christ', 'taking')",1
22860,"('christ', 'taking', 'longwat')",1
22861,"('taking', 'longwat', 'eat')",1
22862,"('longwat', 'eat', 'tonightyup')",1
22863,"('eat', 'tonightyup', 'coming')",1
22864,"('tonightyup', 'coming', 'back')",1
22865,"('coming', 'back', 'sun')",1
22866,"('back', 'sun', 'finish')",1
22867,"('sun', 'finish', 'dinner')",1
22868,"('finish', 'dinner', 'going')",1
22869,"('dinner', 'going', 'back')",1
22870,"('going', 'back', 'hotel')",1
22871,"('back', 'hotel', 'time')",1
22872,"('hotel', 'time', 'fly')",1
22873,"('time', 'fly', 'tog')",1
22874,"('fly', 'tog', 'exactly')",1
22875,"('tog', 'exactly', 'mph')",1
22876,"('exactly', 'mph', 'today')",1
22877,"('mph', 'today', 'hope')",1
22878,"('today', 'hope', 'many')",1
22879,"('hope', 'many', 'myth')",1
22880,"('many', 'myth', 'comeopposite')",1
22881,"('myth', 'comeopposite', 'side')",1
22882,"('comeopposite', 'side', 'droppedyup')",1
22883,"('side', 'droppedyup', 'izmit')",1
22884,"('droppedyup', 'izmit', 'still')",1
22885,"('izmit', 'still', 'raining')",1
22886,"('still', 'raining', 'heavily')",1
22887,"('raining', 'heavily', 'art')",1
22888,"('heavily', 'art', 'cannot')",1
22889,"('art', 'cannot', 'outsidesend')",1
22890,"('cannot', 'outsidesend', 'resumeluck')",1
22891,"('outsidesend', 'resumeluck', 'examask')",1
22892,"('resumeluck', 'examask', 'next')",1
22893,"('examask', 'next', 'sat')",1
22894,"('next', 'sat', 'makesorry')",1
22895,"('sat', 'makesorry', 'uncle')",1
22896,"('makesorry', 'uncle', 'ill')",1
22897,"('uncle', 'ill', 'keep')",1
22898,"('ill', 'keep', 'touchsaw')",1
22899,"('keep', 'touchsaw', 'guy')",1
22900,"('touchsaw', 'guy', 'doll')",1
22901,"('guy', 'doll', 'last')",1
22902,"('doll', 'last', 'night')",1
22903,"('last', 'night', 'patrick')",1
22904,"('night', 'patrick', 'wayne')",1
22905,"('patrick', 'wayne', 'greatcome')",1
22906,"('wayne', 'greatcome', 'home')",1
22907,"('greatcome', 'home', 'want')",1
22908,"('home', 'want', 'miserabledone')",1
22909,"('want', 'miserabledone', 'know')",1
22910,"('miserabledone', 'know', 'shes')",1
22911,"('know', 'shes', 'getting')",1
22912,"('shes', 'getting', 'messagecool')",1
22913,"('getting', 'messagecool', 'tyler')",1
22914,"('messagecool', 'tyler', 'take')",1
22915,"('tyler', 'take', 'gonna')",1
22916,"('take', 'gonna', 'buy')",1
22917,"('gonna', 'buy', 'drop')",1
22918,"('buy', 'drop', 'place')",1
22919,"('drop', 'place', 'later')",1
22920,"('later', 'tonight', 'total')",1
22921,"('tonight', 'total', 'order')",1
22922,"('total', 'order', 'quarter')",1
22923,"('order', 'quarter', 'got')",1
22924,"('quarter', 'got', 'enoughguy')",1
22925,"('got', 'enoughguy', 'car')",1
22926,"('enoughguy', 'car', 'shop')",1
22927,"('car', 'shop', 'flirting')",1
22928,"('shop', 'flirting', 'got')",1
22929,"('flirting', 'got', 'phone')",1
22930,"('got', 'phone', 'number')",1
22931,"('phone', 'number', 'paperwork')",1
22932,"('number', 'paperwork', 'called')",1
22933,"('paperwork', 'called', 'texted')",1
22934,"('called', 'texted', 'nervous')",1
22935,"('texted', 'nervous', 'course')",1
22936,"('nervous', 'course', 'may')",1
22937,"('course', 'may', 'address')",1
22938,"('may', 'address', 'call')",1
22939,"('address', 'call', 'bos')",1
22940,"('call', 'bos', 'tell')",1
22941,"('bos', 'tell', 'knowing')",1
22942,"('tell', 'knowing', 'may')",1
22943,"('knowing', 'may', 'get')",1
22944,"('may', 'get', 'firedreverse')",1
22945,"('get', 'firedreverse', 'cheating')",1
22946,"('firedreverse', 'cheating', 'mathematicsplan')",1
22947,"('cheating', 'mathematicsplan', 'managehello')",1
22948,"('mathematicsplan', 'managehello', 'thing')",1
22949,"('managehello', 'thing', 'quite')",1
22950,"('thing', 'quite', 'plan')",1
22951,"('quite', 'plan', 'limping')",1
22952,"('plan', 'limping', 'slowly')",1
22953,"('limping', 'slowly', 'home')",1
22954,"('slowly', 'home', 'followed')",1
22955,"('home', 'followed', 'exhaust')",1
22956,"('followed', 'exhaust', 'hangingsorry')",1
22957,"('exhaust', 'hangingsorry', 'delay')",1
22958,"('hangingsorry', 'delay', 'yes')",1
22959,"('delay', 'yes', 'mastercall')",1
22960,"('yes', 'mastercall', 'finish')",1
22961,"('mastercall', 'finish', 'come')",1
22962,"('finish', 'come', 'pickyoga')",1
22963,"('come', 'pickyoga', 'left')",1
22964,"('pickyoga', 'left', 'phone')",1
22965,"('left', 'phone', 'home')",1
22966,"('phone', 'home', 'saw')",1
22967,"('home', 'saw', 'message')",1
22968,"('saw', 'message', 'hope')",1
22969,"('message', 'hope', 'good')",1
22970,"('hope', 'good', 'great')",1
22971,"('good', 'great', 'weekendworry')",1
22972,"('great', 'weekendworry', 'though')",1
22973,"('weekendworry', 'though', 'understand')",1
22974,"('though', 'understand', 'important')",1
22975,"('understand', 'important', 'put')",1
22976,"('important', 'put', 'place')",1
22977,"('put', 'place', 'poorly')",1
22978,"('place', 'poorly', 'thought')",1
22979,"('poorly', 'thought', 'punishment')",1
22980,"('thought', 'punishment', 'face')",1
22981,"('punishment', 'face', 'worst')",1
22982,"('face', 'worst', 'thing')",1
22983,"('worst', 'thing', 'ever')",1
22984,"('thing', 'ever', 'happened')",1
22985,"('ever', 'happened', 'bob')",1
22986,"('happened', 'bob', 'gonna')",1
22987,"('bob', 'gonna', 'killhoney')",1
22988,"('gonna', 'killhoney', 'plus')",1
22989,"('killhoney', 'plus', 'find')",1
22990,"('plus', 'find', 'much')",1
22991,"('find', 'much', 'sell')",1
22992,"('much', 'sell', 'predicted')",1
22993,"('sell', 'predicted', 'nigeria')",1
22994,"('predicted', 'nigeria', 'many')",1
22995,"('nigeria', 'many', 'time')",1
22996,"('many', 'time', 'used')",1
22997,"('time', 'used', 'important')",1
22998,"('used', 'important', 'reply')",1
22999,"('important', 'reply', 'mondayadmin')",1
23000,"('reply', 'mondayadmin', 'building')",1
23001,"('mondayadmin', 'building', 'might')",1
23002,"('building', 'might', 'slightly')",1
23003,"('might', 'slightly', 'earlier')",1
23004,"('slightly', 'earlier', 'call')",1
23005,"('earlier', 'call', 'reachingfri')",1
23006,"('call', 'reachingfri', 'swing')",1
23007,"('reachingfri', 'swing', 'room')",1
23008,"('swing', 'room', 'whenevercall')",1
23009,"('room', 'whenevercall', 'list')",1
23010,"('whenevercall', 'list', 'minummmmmaah')",1
23011,"('list', 'minummmmmaah', 'many')",1
23012,"('minummmmmaah', 'many', 'many')",1
23013,"('happy', 'birthday', 'dearhome')",1
23014,"('birthday', 'dearhome', 'work')",1
23015,"('dearhome', 'work', 'mehanything')",1
23016,"('work', 'mehanything', 'valuable')",1
23017,"('mehanything', 'valuable', 'situation')",1
23018,"('valuable', 'situation', 'first')",1
23019,"('situation', 'first', 'getting')",1
23020,"('first', 'getting', 'second')",1
23021,"('getting', 'second', 'loosingmark')",1
23022,"('second', 'loosingmark', 'taking')",1
23023,"('loosingmark', 'taking', 'forever')",1
23024,"('taking', 'forever', 'pick')",1
23025,"('forever', 'pick', 'prescription')",1
23026,"('pick', 'prescription', 'pain')",1
23027,"('prescription', 'pain', 'coming')",1
23028,"('pain', 'coming', 'backpapergot')",1
23029,"('coming', 'backpapergot', 'smaller')",1
23030,"('backpapergot', 'smaller', 'capacity')",1
23031,"('smaller', 'capacity', 'one')",1
23032,"('capacity', 'one', 'quite')",1
23033,"('one', 'quite', 'sexgood')",1
23034,"('quite', 'sexgood', 'thinkingthought')",1
23035,"('sexgood', 'thinkingthought', 'bout')",1
23036,"('thinkingthought', 'bout', 'drink')",1
23037,"('bout', 'drink', 'tap')",1
23038,"('drink', 'tap', 'smile')",1
23039,"('tap', 'smile', 'seven')",1
23040,"('gas', 'broad', 'canalgoing')",1
23041,"('broad', 'canalgoing', 'sleep')",1
23042,"('canalgoing', 'sleep', 'tired')",1
23043,"('sleep', 'tired', 'travelhama')",1
23044,"('tired', 'travelhama', 'thinkingyup')",1
23045,"('travelhama', 'thinkingyup', 'giving')",1
23046,"('thinkingyup', 'giving', 'problem')",1
23047,"('giving', 'problem', 'may')",1
23048,"('problem', 'may', 'jus')",1
23049,"('may', 'jus', 'leavelow')",1
23050,"('jus', 'leavelow', 'trying')",1
23051,"('leavelow', 'trying', 'make')",1
23052,"('trying', 'make', 'day')",1
23053,"('make', 'day', 'little')",1
23054,"('day', 'little', 'interestinglong')",1
23055,"('little', 'interestinglong', 'get')",1
23056,"('interestinglong', 'get', 'reply')",1
23057,"('get', 'reply', 'defer')",1
23058,"('reply', 'defer', 'admission')",1
23059,"('defer', 'admission', 'til')",1
23060,"('admission', 'til', 'next')",1
23061,"('til', 'next', 'semesterword')",1
23062,"('next', 'semesterword', 'checkmate')",1
23063,"('semesterword', 'checkmate', 'chess')",1
23064,"('checkmate', 'chess', 'come')",1
23065,"('chess', 'come', 'persian')",1
23066,"('come', 'persian', 'phrase')",1
23067,"('persian', 'phrase', 'shah')",1
23068,"('phrase', 'shah', 'matt')",1
23069,"('shah', 'matt', 'mean')",1
23070,"('matt', 'mean', 'king')",1
23071,"('mean', 'king', 'dead')",1
23072,"('king', 'dead', 'woodworking')",1
23073,"('dead', 'woodworking', 'good')",1
23074,"('woodworking', 'good', 'dayneed')",1
23075,"('good', 'dayneed', 'job')",1
23076,"('dayneed', 'job', 'aharat')",1
23077,"('job', 'aharat', 'hey')",1
23078,"('aharat', 'hey', 'ever')",1
23079,"('hey', 'ever', 'vote')",1
23080,"('ever', 'vote', 'next')",1
23081,"('vote', 'next', 'themehope')",1
23082,"('next', 'themehope', 'pee')",1
23083,"('themehope', 'pee', 'burn')",1
23084,"('pee', 'burn', 'tonerite')",1
23085,"('burn', 'tonerite', 'well')",1
23086,"('tonerite', 'well', 'best')",1
23087,"('well', 'best', 'mate')",1
23088,"('best', 'mate', 'pete')",1
23089,"('mate', 'pete', 'went')",1
23090,"('pete', 'went', 'week')",1
23091,"('went', 'week', 'eva')",1
23092,"('week', 'eva', 'longer')",1
23093,"('eva', 'longer', 'weekmay')",1
23094,"('longer', 'weekmay', 'cannot')",1
23095,"('weekmay', 'cannot', 'wait')",1
23096,"('cannot', 'wait', 'party')",1
23097,"('wait', 'party', 'togetherphoto')",1
23098,"('party', 'togetherphoto', 'make')",1
23099,"('togetherphoto', 'make', 'computer')",1
23100,"('make', 'computer', 'shutboy')",1
23101,"('computer', 'shutboy', 'made')",1
23102,"('shutboy', 'made', 'fun')",1
23103,"('made', 'fun', 'today')",1
23104,"('fun', 'today', 'problem')",1
23105,"('today', 'problem', 'sent')",1
23106,"('problem', 'sent', 'one')",1
23107,"('sent', 'one', 'message')",1
23108,"('one', 'message', 'funone')",1
23109,"('message', 'funone', 'issue')",1
23110,"('funone', 'issue', 'california')",1
23111,"('issue', 'california', 'okay')",1
23112,"('california', 'okay', 'snow')",1
23113,"('okay', 'snow', 'manageablehmm')",1
23114,"('snow', 'manageablehmm', 'may')",1
23115,"('manageablehmm', 'may', 'try')",1
23116,"('may', 'try', 'shopping')",1
23117,"('try', 'shopping', 'area')",1
23118,"('shopping', 'area', 'one')",1
23119,"('area', 'one', 'forgot')",1
23120,"('one', 'forgot', 'name')",1
23121,"('forgot', 'name', 'hotelawesome')",1
23122,"('name', 'hotelawesome', 'gonna')",1
23123,"('hotelawesome', 'gonna', 'soon')",1
23124,"('gonna', 'soon', 'later')",1
23125,"('soon', 'later', 'tonightneed')",1
23126,"('later', 'tonightneed', 'detail')",1
23127,"('tonightneed', 'detail', 'online')",1
23128,"('detail', 'online', 'jobmissing')",1
23129,"('online', 'jobmissing', 'hooray')",1
23130,"('jobmissing', 'hooray', 'shah')",1
23131,"('hooray', 'shah', 'allahplus')",1
23132,"('shah', 'allahplus', 'help')",1
23133,"('allahplus', 'help', 'tell')",1
23134,"('help', 'tell', 'ashley')",1
23135,"('tell', 'ashley', 'cant')",1
23136,"('ashley', 'cant', 'find')",1
23137,"('cant', 'find', 'numberescape')",1
23138,"('find', 'numberescape', 'theatre')",1
23139,"('numberescape', 'theatre', 'going')",1
23140,"('watch', 'avalon', 'minuteincrease')",1
23141,"('avalon', 'minuteincrease', 'chance')",1
23142,"('minuteincrease', 'chance', 'winningeither')",1
23143,"('chance', 'winningeither', 'way')",1
23144,"('winningeither', 'way', 'work')",1
23145,"('way', 'work', 'list')",1
23146,"('work', 'list', 'year')",1
23147,"('year', 'old', 'hope')",1
23148,"('old', 'hope', 'bothermaybe')",1
23149,"('hope', 'bothermaybe', 'find')",1
23150,"('bothermaybe', 'find', 'something')",1
23151,"('find', 'something', 'else')",1
23152,"('something', 'else', 'insteadgain')",1
23153,"('else', 'insteadgain', 'right')",1
23154,"('insteadgain', 'right', 'lifelong')",1
23155,"('right', 'lifelong', 'demand')",1
23156,"('lifelong', 'demand', 'trying')",1
23157,"('demand', 'trying', 'husband')",1
23158,"('trying', 'husband', 'toilet')",1
23159,"('husband', 'toilet', 'seeliked')",1
23160,"('toilet', 'seeliked', 'new')",1
23161,"('seeliked', 'new', 'housefine')",1
23162,"('new', 'housefine', 'hope')",1
23163,"('housefine', 'hope', 'alsoalso')",1
23164,"('hope', 'alsoalso', 'north')",1
23165,"('alsoalso', 'north', 'carolina')",1
23166,"('north', 'carolina', 'texas')",1
23167,"('carolina', 'texas', 'atm')",1
23168,"('texas', 'atm', 'would')",1
23169,"('atm', 'would', 'gre')",1
23170,"('would', 'gre', 'site')",1
23171,"('gre', 'site', 'pay')",1
23172,"('site', 'pay', 'test')",1
23173,"('pay', 'test', 'result')",1
23174,"('test', 'result', 'sentyes')",1
23175,"('result', 'sentyes', 'baby')",1
23176,"('sentyes', 'baby', 'need')",1
23177,"('baby', 'need', 'stretch')",1
23178,"('need', 'stretch', 'open')",1
23179,"('stretch', 'open', 'pussythanks')",1
23180,"('open', 'pussythanks', 'bomb')",1
23181,"('pussythanks', 'bomb', 'date')",1
23182,"('bomb', 'date', 'phone')",1
23183,"('date', 'phone', 'wanted')",1
23184,"('phone', 'wanted', 'sayhey')",1
23185,"('wanted', 'sayhey', 'guy')",1
23186,"('sayhey', 'guy', 'know')",1
23187,"('guy', 'know', 'breathing')",1
23188,"('know', 'breathing', 'neck')",1
23189,"('breathing', 'neck', 'get')",1
23190,"('neck', 'get', 'bud')",1
23191,"('get', 'bud', 'anyway')",1
23192,"('bud', 'anyway', 'would')",1
23193,"('anyway', 'would', 'able')",1
23194,"('would', 'able', 'get')",1
23195,"('able', 'get', 'half')",1
23196,"('get', 'half', 'track')",1
23197,"('half', 'track', 'tonightresponse')",1
23198,"('track', 'tonightresponse', 'one')",1
23199,"('tonightresponse', 'one', 'powerful')",1
23200,"('one', 'powerful', 'weapon')",1
23201,"('powerful', 'weapon', 'occupy')",1
23202,"('weapon', 'occupy', 'place')",1
23203,"('occupy', 'place', 'others')",1
23204,"('place', 'others', 'heart')",1
23205,"('others', 'heart', 'always')",1
23206,"('heart', 'always', 'give')",1
23207,"('always', 'give', 'response')",1
23208,"('give', 'response', 'care')",1
23209,"('response', 'care', 'god')",1
23210,"('care', 'god', 'night')",1
23211,"('god', 'night', 'dreamlike')",1
23212,"('night', 'dreamlike', 'carenokia')",1
23213,"('dreamlike', 'carenokia', 'phone')",1
23214,"('carenokia', 'phone', 'lovelysorry')",1
23215,"('phone', 'lovelysorry', 'today')",1
23216,"('lovelysorry', 'today', 'wont')",1
23217,"('today', 'wont', 'come')",1
23218,"('wont', 'come', 'play')",1
23219,"('come', 'play', 'driving')",1
23220,"('play', 'driving', 'classreally')",1
23221,"('driving', 'classreally', 'sorry')",1
23222,"('classreally', 'sorry', 'lit')",1
23223,"('sorry', 'lit', 'hair')",1
23224,"('lit', 'hair', 'fireshit')",1
23225,"('hair', 'fireshit', 'thought')",1
23226,"('fireshit', 'thought', 'trip')",1
23227,"('thought', 'trip', 'loooooool')",1
23228,"('trip', 'loooooool', 'make')",1
23229,"('loooooool', 'make', 'much')",1
23230,"('make', 'much', 'sense')",1
23231,"('much', 'sense', 'grin')",1
23232,"('sense', 'grin', 'sofa')",1
23233,"('grin', 'sofa', 'reference')",1
23234,"('sofa', 'reference', 'sleep')",1
23235,"('reference', 'sleep', 'couch')",1
23236,"('sleep', 'couch', 'link')",1
23237,"('couch', 'link', 'sent')",1
23238,"('link', 'sent', 'went')",1
23239,"('sent', 'went', 'trip')",1
23240,"('went', 'trip', 'babe')",1
23241,"('trip', 'babe', 'celebration')",1
23242,"('babe', 'celebration', 'rentkey')",1
23243,"('celebration', 'rentkey', 'donkey')",1
23244,"('rentkey', 'donkey', 'swashbuckling')",1
23245,"('donkey', 'swashbuckling', 'stuffwatching')",1
23246,"('swashbuckling', 'stuffwatching', 'cartoon')",1
23247,"('stuffwatching', 'cartoon', 'listening')",1
23248,"('temple', 'amp', 'churchtension')",1
23249,"('amp', 'churchtension', 'face')",1
23250,"('churchtension', 'face', 'smiling')",1
23251,"('face', 'smiling', 'face')",1
23252,"('smiling', 'face', 'waste')",1
23253,"('face', 'waste', 'face')",1
23254,"('waste', 'face', 'innocent')",1
23255,"('face', 'innocent', 'face')",1
23256,"('innocent', 'face', 'terror')",1
23257,"('face', 'terror', 'face')",1
23258,"('terror', 'face', 'cruel')",1
23259,"('face', 'cruel', 'face')",1
23260,"('cruel', 'face', 'romantic')",1
23261,"('face', 'romantic', 'face')",1
23262,"('romantic', 'face', 'lovable')",1
23263,"('face', 'lovable', 'face')",1
23264,"('lovable', 'face', 'decent')",1
23265,"('face', 'decent', 'face')",1
23266,"('decent', 'face', 'list')",1
23267,"('face', 'list', 'joker')",1
23268,"('list', 'joker', 'facedip')",1
23269,"('joker', 'facedip', 'cell')",1
23270,"('facedip', 'cell', 'dead')",1
23271,"('cell', 'dead', 'coming')",1
